Name,Date_col,Species,Conc
hogup,2/8/2021,Nitrate-N,0.132
hogdn,2/8/2021,Nitrate-N,0.261
hogdn,2/8/2021,Nitrate-N,0.224
hogdn,2/8/2021,Nitrate-N,0.249
swb,2/8/2021,Nitrate-N,1.572
swb,2/8/2021,Nitrate-N,1.473
swb,2/8/2021,Nitrate-N,1.459
swbup,2/8/2021,Nitrate-N,0.219
swbup,2/8/2021,Nitrate-N,0.231
swbup,2/8/2021,Nitrate-N,0.195
tum441,2/8/2021,Nitrate-N,0.079
tum441,2/8/2021,Nitrate-N,0.084
tum441,2/8/2021,Nitrate-N,0.089
posnw16,12/17/2020,Ammonium-N,0.0489
posnw16,12/17/2020,Phosphate-P,0.54
posnw16,12/17/2020,Ammonium-N,0.0602
posnw16,12/17/2020,Phosphate-P,0.555
posnw16,12/17/2020,Ammonium-N,0.0252
posnw16,12/17/2020,Phosphate-P,0.555
hat,12/17/2020,Ammonium-N,0.0272
hat,12/17/2020,Phosphate-P,0.087
hat,12/17/2020,Ammonium-N,0.0126
hat,12/17/2020,Phosphate-P,0.087
hat,12/17/2020,Ammonium-N,0.0307
hat,12/17/2020,Phosphate-P,0.093
hogup,12/17/2020,Ammonium-N,0.0217
hogup,12/17/2020,Phosphate-P,0.267
hogup,12/17/2020,Ammonium-N,0.0114
hogup,12/17/2020,Phosphate-P,0.272
hogup,12/17/2020,Ammonium-N,0.0194
hogup,12/17/2020,Phosphate-P,0.253
hogdn,12/17/2020,Ammonium-N,0.0292
hogdn,12/17/2020,Phosphate-P,0.511
hogdn,12/17/2020,Ammonium-N,0.0281
hogdn,12/17/2020,Phosphate-P,0.506
hogdn,12/17/2020,Ammonium-N,0.0043
hogdn,12/17/2020,Phosphate-P,-0.002
swb,12/17/2020,Ammonium-N,0.3611
swb,12/17/2020,Phosphate-P,0.067
swb,12/17/2020,Ammonium-N,0.0753
swb,12/17/2020,Phosphate-P,0.072
swb,12/17/2020,Ammonium-N,0.0863
swb,12/17/2020,Phosphate-P,0.045
swbup,12/17/2020,Ammonium-N,0.0309
swbup,12/17/2020,Phosphate-P,0.129
swbup,12/17/2020,Ammonium-N,0.0529
swbup,12/17/2020,Phosphate-P,0.146
swbup,12/17/2020,Ammonium-N,0.0216
swbup,12/17/2020,Phosphate-P,0.121
tum441,12/17/2020,Ammonium-N,0.0232
tum441,12/17/2020,Phosphate-P,0.074
tum441,12/17/2020,Ammonium-N,0.0264
tum441,12/17/2020,Phosphate-P,0.069
tum441,12/17/2020,Ammonium-N,0.0274
tum441,12/17/2020,Phosphate-P,0.092
posnw16,1/5/2021,Ammonium-N,0.0294
posnw16,1/5/2021,Phosphate-P,0.783
posnw16,1/5/2021,Ammonium-N,0.027
posnw16,1/5/2021,Phosphate-P,0.591
posnw16,1/5/2021,Ammonium-N,0.0285
posnw16,1/5/2021,Phosphate-P,0.761
hat,1/5/2021,Ammonium-N,0.041
hat,1/5/2021,Phosphate-P,0.1
hat,1/5/2021,Ammonium-N,0.0319
hat,1/5/2021,Phosphate-P,0.099
hat,1/5/2021,Ammonium-N,0.1297
hat,1/5/2021,Phosphate-P,0.099
hogup,1/5/2021,Ammonium-N,0.0371
hogup,1/5/2021,Phosphate-P,0.433
hogup,1/5/2021,Ammonium-N,0.0397
hogup,1/5/2021,Phosphate-P,0.341
hogup,1/5/2021,Ammonium-N,0.0449
hogup,1/5/2021,Phosphate-P,0.405
hogdn,1/5/2021,Ammonium-N,0.0419
hogdn,1/5/2021,Phosphate-P,0.476
hogdn,1/5/2021,Ammonium-N,0.0337
hogdn,1/5/2021,Phosphate-P,0.536
hogdn,1/5/2021,Ammonium-N,0.0447
hogdn,1/5/2021,Phosphate-P,0.566
swb,1/5/2021,Ammonium-N,0.0728
swb,1/5/2021,Phosphate-P,0.061
swb,1/5/2021,Ammonium-N,0.0658
swb,1/5/2021,Phosphate-P,0.058
swb,1/5/2021,Ammonium-N,0.0723
swb,1/5/2021,Phosphate-P,0.059
swbup,1/5/2021,Ammonium-N,0.0468
swbup,1/5/2021,Phosphate-P,0.081
swbup,1/5/2021,Ammonium-N,0.0376
swbup,1/5/2021,Phosphate-P,0.097
swbup,1/5/2021,Ammonium-N,0.0661
swbup,1/5/2021,Phosphate-P,0.11
tum441,1/5/2021,Ammonium-N,0.0654
tum441,1/5/2021,Phosphate-P,0.132
tum441,1/5/2021,Ammonium-N,0.0576
tum441,1/5/2021,Phosphate-P,0.097
tum441,1/5/2021,Ammonium-N,0.0444
tum441,1/5/2021,Phosphate-P,0.134
posnw16,1/25/2021,Ammonium-N,0.2252
posnw16,1/25/2021,Phosphate-P,0.737
posnw16,1/25/2021,Ammonium-N,0.2286
posnw16,1/25/2021,Phosphate-P,0.573
posnw16,1/25/2021,Ammonium-N,0.1986
posnw16,1/25/2021,Phosphate-P,0.873
hat,1/25/2021,Ammonium-N,0.266
hat,1/25/2021,Phosphate-P,0.092
hat,1/25/2021,Ammonium-N,0.3196
hat,1/25/2021,Phosphate-P,0.094
hat,1/25/2021,Ammonium-N,0.2827
hat,1/25/2021,Phosphate-P,0.09
hogup,1/25/2021,Ammonium-N,0.2425
hogup,1/25/2021,Phosphate-P,0.428
hogup,1/25/2021,Ammonium-N,0.2672
hogup,1/25/2021,Phosphate-P,0.489
hogup,1/25/2021,Ammonium-N,0.2789
hogup,1/25/2021,Phosphate-P,0.483
hogdn,1/25/2021,Ammonium-N,0.2672
hogdn,1/25/2021,Phosphate-P,0.565
hogdn,1/25/2021,Ammonium-N,0.2936
hogdn,1/25/2021,Phosphate-P,0.547
hogdn,1/25/2021,Ammonium-N,0.245
hogdn,1/25/2021,Phosphate-P,0.481
swb,1/25/2021,Ammonium-N,0.3222
swb,1/25/2021,Phosphate-P,0.066
swb,1/25/2021,Ammonium-N,0.3983
swb,1/25/2021,Phosphate-P,0.068
swb,1/25/2021,Ammonium-N,0.4203
swb,1/25/2021,Phosphate-P,0.07
swbup,1/25/2021,Ammonium-N,0.3772
swbup,1/25/2021,Phosphate-P,0.081
swbup,1/25/2021,Ammonium-N,0.324
swbup,1/25/2021,Phosphate-P,0.107
swbup,1/25/2021,Ammonium-N,0.2958
swbup,1/25/2021,Phosphate-P,0.136
tum441,1/25/2021,Ammonium-N,0.7738
tum441,1/25/2021,Phosphate-P,0.139
tum441,1/25/2021,Ammonium-N,0.6788
tum441,1/25/2021,Phosphate-P,0.19
tum441,1/25/2021,Ammonium-N,0.6957
tum441,1/25/2021,Phosphate-P,0.172
posnw16,2/8/2021,Ammonium-N,0.2959
posnw16,2/8/2021,Phosphate-P,0.268
posnw16,2/8/2021,Ammonium-N,0.2335
posnw16,2/8/2021,Phosphate-P,0.27
posnw16,2/8/2021,Ammonium-N,0.366
posnw16,2/8/2021,Phosphate-P,0.197
hat,2/8/2021,Ammonium-N,0.4845
hat,2/8/2021,Phosphate-P,0.097
hat,2/8/2021,Ammonium-N,0.4508
hat,2/8/2021,Phosphate-P,0.094
hat,2/8/2021,Ammonium-N,0.4204
hat,2/8/2021,Phosphate-P,0.091
hogup,2/8/2021,Ammonium-N,0.3121
hogup,2/8/2021,Phosphate-P,0.118
hogup,2/8/2021,Ammonium-N,0.2519
hogup,2/8/2021,Phosphate-P,0.118
hogup,2/8/2021,Ammonium-N,0.2467
hogup,2/8/2021,Phosphate-P,0.119
hogdn,2/8/2021,Ammonium-N,0.2845
hogdn,2/8/2021,Phosphate-P,0.394
hogdn,2/8/2021,Ammonium-N,0.2636
hogdn,2/8/2021,Phosphate-P,0.391
hogdn,2/8/2021,Ammonium-N,0.3555
hogdn,2/8/2021,Phosphate-P,0.396
swb,2/8/2021,Ammonium-N,0.2399
swb,2/8/2021,Phosphate-P,0.038
swb,2/8/2021,Ammonium-N,0.3361
swb,2/8/2021,Phosphate-P,0.047
swb,2/8/2021,Ammonium-N,0.3219
swb,2/8/2021,Phosphate-P,0.037
swbup,2/8/2021,Ammonium-N,0.2271
swbup,2/8/2021,Phosphate-P,0.071
swbup,2/8/2021,Ammonium-N,0.291
swbup,2/8/2021,Phosphate-P,0.063
swbup,2/8/2021,Ammonium-N,0.242
swbup,2/8/2021,Phosphate-P,0.07
tum441,2/8/2021,Ammonium-N,0.3157
tum441,2/8/2021,Phosphate-P,0.053
tum441,2/8/2021,Ammonium-N,0.3082
tum441,2/8/2021,Phosphate-P,0.049
tum441,2/8/2021,Ammonium-N,0.3326
tum441,2/8/2021,Phosphate-P,0.042
